#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2026-04-15, 15:58:25
# Real time (s): 907.040
# Live time (s): 900.000
#
# Total counts:  84553
#
# Left marker:  1745 (656.430 keV)
# Right marker: 1779 (669.055 keV)
# Counts:       2529
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 8.481379
#     A1: 0.371317
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
3384	1265.019	2	0.00222222
3385	1265.391	1	0.00111111
3386	1265.762	6	0.00666667
3387	1266.133	2	0.00222222
3388	1266.505	4	0.00444444
3389	1266.876	1	0.00111111
3390	1267.247	5	0.00555556
3391	1267.619	0	0
3392	1267.990	3	0.00333333
3393	1268.361	5	0.00555556
3394	1268.733	1	0.00111111
3395	1269.104	3	0.00333333
3396	1269.475	3	0.00333333
3397	1269.847	2	0.00222222
3398	1270.218	1	0.00111111
3399	1270.589	3	0.00333333
3400	1270.960	2	0.00222222
3401	1271.332	1	0.00111111
3402	1271.703	4	0.00444444
3403	1272.074	5	0.00555556
3404	1272.446	3	0.00333333
3405	1272.817	0	0
3406	1273.188	3	0.00333333
3407	1273.560	0	0
3408	1273.931	1	0.00111111
3409	1274.302	0	0
3410	1274.674	5	0.00555556
3411	1275.045	1	0.00111111
3412	1275.416	4	0.00444444
3413	1275.788	4	0.00444444
3414	1276.159	0	0
3415	1276.530	0	0
3416	1276.902	3	0.00333333
3417	1277.273	0	0
3418	1277.644	4	0.00444444
3419	1278.016	2	0.00222222
3420	1278.387	1	0.00111111
3421	1278.758	2	0.00222222
3422	1279.129	3	0.00333333
3423	1279.501	4	0.00444444
3424	1279.872	2	0.00222222
3425	1280.243	3	0.00333333
3426	1280.615	1	0.00111111
3427	1280.986	3	0.00333333
3428	1281.357	1	0.00111111
3429	1281.729	2	0.00222222
3430	1282.100	2	0.00222222
3431	1282.471	2	0.00222222
3432	1282.843	0	0
3433	1283.214	1	0.00111111
3434	1283.585	5	0.00555556
3435	1283.957	1	0.00111111
3436	1284.328	2	0.00222222
3437	1284.699	3	0.00333333
3438	1285.071	2	0.00222222
3439	1285.442	0	0
3440	1285.813	2	0.00222222
3441	1286.185	3	0.00333333
3442	1286.556	2	0.00222222
3443	1286.927	4	0.00444444
3444	1287.298	1	0.00111111
3445	1287.670	1	0.00111111
3446	1288.041	0	0
3447	1288.412	1	0.00111111
3448	1288.784	2	0.00222222
3449	1289.155	3	0.00333333
3450	1289.526	4	0.00444444
3451	1289.898	3	0.00333333
3452	1290.269	0	0
3453	1290.640	4	0.00444444
3454	1291.012	1	0.00111111
3455	1291.383	1	0.00111111
3456	1291.754	1	0.00111111
3457	1292.126	2	0.00222222
3458	1292.497	5	0.00555556
3459	1292.868	3	0.00333333
3460	1293.240	3	0.00333333
3461	1293.611	6	0.00666667
3462	1293.982	1	0.00111111
3463	1294.353	0	0
3464	1294.725	5	0.00555556
3465	1295.096	3	0.00333333
3466	1295.467	1	0.00111111
3467	1295.839	2	0.00222222
3468	1296.210	1	0.00111111
3469	1296.581	1	0.00111111
3470	1296.953	1	0.00111111
3471	1297.324	1	0.00111111
3472	1297.695	2	0.00222222
3473	1298.067	0	0
3474	1298.438	2	0.00222222
3475	1298.809	6	0.00666667
3476	1299.181	1	0.00111111
3477	1299.552	2	0.00222222
3478	1299.923	3	0.00333333
3479	1300.295	3	0.00333333
3480	1300.666	2	0.00222222
3481	1301.037	2	0.00222222
3482	1301.409	3	0.00333333
3483	1301.780	4	0.00444444
3484	1302.151	2	0.00222222
3485	1302.522	2	0.00222222
3486	1302.894	1	0.00111111
3487	1303.265	1	0.00111111
3488	1303.636	6	0.00666667
3489	1304.008	2	0.00222222
3490	1304.379	0	0
3491	1304.750	4	0.00444444
3492	1305.122	4	0.00444444
3493	1305.493	3	0.00333333
3494	1305.864	7	0.00777778
3495	1306.236	0	0
3496	1306.607	1	0.00111111
3497	1306.978	2	0.00222222
3498	1307.350	3	0.00333333
3499	1307.721	3	0.00333333
3500	1308.092	2	0.00222222
3501	1308.464	3	0.00333333
3502	1308.835	1	0.00111111
3503	1309.206	1	0.00111111
3504	1309.578	2	0.00222222
3505	1309.949	1	0.00111111
3506	1310.320	1	0.00111111
3507	1310.691	4	0.00444444
3508	1311.063	2	0.00222222
3509	1311.434	3	0.00333333
3510	1311.805	3	0.00333333
3511	1312.177	7	0.00777778
3512	1312.548	6	0.00666667
3513	1312.919	4	0.00444444
3514	1313.291	5	0.00555556
3515	1313.662	9	0.01
3516	1314.033	7	0.00777778
3517	1314.405	20	0.0222222
3518	1314.776	17	0.0188889
3519	1315.147	26	0.0288889
3520	1315.519	27	0.03
3521	1315.890	31	0.0344444
3522	1316.261	44	0.0488889
3523	1316.633	53	0.0588889
3524	1317.004	65	0.0722222
3525	1317.375	72	0.08
3526	1317.746	93	0.103333
3527	1318.118	82	0.0911111
3528	1318.489	105	0.116667
3529	1318.860	108	0.12
3530	1319.232	114	0.126667
3531	1319.603	120	0.133333
3532	1319.974	126	0.14
3533	1320.346	138	0.153333
3534	1320.717	141	0.156667
3535	1321.088	135	0.15
3536	1321.460	110	0.122222
3537	1321.831	122	0.135556
3538	1322.202	118	0.131111
3539	1322.574	91	0.101111
3540	1322.945	71	0.0788889
3541	1323.316	75	0.0833333
3542	1323.688	61	0.0677778
3543	1324.059	64	0.0711111
3544	1324.430	54	0.06
3545	1324.802	38	0.0422222
3546	1325.173	33	0.0366667
3547	1325.544	23	0.0255556
3548	1325.915	16	0.0177778
3549	1326.287	12	0.0133333
3550	1326.658	14	0.0155556
3551	1327.029	10	0.0111111
3552	1327.401	7	0.00777778
3553	1327.772	8	0.00888889
3554	1328.143	8	0.00888889
3555	1328.515	6	0.00666667
3556	1328.886	4	0.00444444
3557	1329.257	4	0.00444444
3558	1329.629	1	0.00111111
3559	1330.000	3	0.00333333
3560	1330.371	8	0.00888889
3561	1330.743	4	0.00444444
3562	1331.114	5	0.00555556
3563	1331.485	0	0
3564	1331.857	1	0.00111111
3565	1332.228	2	0.00222222
3566	1332.599	1	0.00111111
3567	1332.970	1	0.00111111
3568	1333.342	4	0.00444444
3569	1333.713	2	0.00222222
3570	1334.084	0	0
3571	1334.456	1	0.00111111
3572	1334.827	2	0.00222222
3573	1335.198	0	0
3574	1335.570	1	0.00111111
3575	1335.941	1	0.00111111
3576	1336.312	2	0.00222222
3577	1336.684	3	0.00333333
3578	1337.055	1	0.00111111
3579	1337.426	2	0.00222222
3580	1337.798	2	0.00222222
3581	1338.169	4	0.00444444
3582	1338.540	4	0.00444444
3583	1338.912	4	0.00444444
3584	1339.283	0	0
3585	1339.654	1	0.00111111
3586	1340.026	4	0.00444444
3587	1340.397	1	0.00111111
3588	1340.768	2	0.00222222
3589	1341.139	1	0.00111111
3590	1341.511	3	0.00333333
3591	1341.882	1	0.00111111
3592	1342.253	2	0.00222222
3593	1342.625	1	0.00111111
3594	1342.996	1	0.00111111
3595	1343.367	2	0.00222222
3596	1343.739	3	0.00333333
3597	1344.110	1	0.00111111
3598	1344.481	3	0.00333333
3599	1344.853	0	0
3600	1345.224	0	0
3601	1345.595	2	0.00222222
3602	1345.967	2	0.00222222
3603	1346.338	1	0.00111111
3604	1346.709	0	0
3605	1347.081	1	0.00111111
3606	1347.452	1	0.00111111
3607	1347.823	1	0.00111111
3608	1348.195	0	0
3609	1348.566	2	0.00222222
3610	1348.937	2	0.00222222
3611	1349.308	0	0
3612	1349.680	1	0.00111111
3613	1350.051	0	0
3614	1350.422	3	0.00333333
3615	1350.794	2	0.00222222
3616	1351.165	2	0.00222222
3617	1351.536	2	0.00222222
3618	1351.908	0	0
3619	1352.279	0	0
3620	1352.650	2	0.00222222
3621	1353.022	1	0.00111111
3622	1353.393	2	0.00222222
3623	1353.764	0	0
3624	1354.136	0	0
3625	1354.507	0	0
3626	1354.878	2	0.00222222
3627	1355.250	0	0
3628	1355.621	1	0.00111111
3629	1355.992	0	0
3630	1356.363	1	0.00111111
3631	1356.735	2	0.00222222
3632	1357.106	2	0.00222222
3633	1357.477	1	0.00111111
3634	1357.849	2	0.00222222
3635	1358.220	0	0
3636	1358.591	2	0.00222222
3637	1358.963	4	0.00444444
3638	1359.334	3	0.00333333
3639	1359.705	1	0.00111111
3640	1360.077	1	0.00111111
3641	1360.448	0	0
3642	1360.819	3	0.00333333
3643	1361.191	0	0
3644	1361.562	3	0.00333333
3645	1361.933	0	0
3646	1362.305	0	0
3647	1362.676	1	0.00111111
3648	1363.047	4	0.00444444
3649	1363.419	2	0.00222222
3650	1363.790	2	0.00222222
3651	1364.161	2	0.00222222
3652	1364.532	3	0.00333333
3653	1364.904	2	0.00222222
3654	1365.275	1	0.00111111
3655	1365.646	0	0
3656	1366.018	1	0.00111111
3657	1366.389	1	0.00111111
3658	1366.760	1	0.00111111
3659	1367.132	0	0
3660	1367.503	2	0.00222222
3661	1367.874	2	0.00222222
3662	1368.246	1	0.00111111
3663	1368.617	2	0.00222222
3664	1368.988	0	0
3665	1369.360	0	0
3666	1369.731	3	0.00333333
3667	1370.102	1	0.00111111
3668	1370.474	1	0.00111111
3669	1370.845	2	0.00222222
3670	1371.216	2	0.00222222
3671	1371.588	1	0.00111111
3672	1371.959	1	0.00111111
3673	1372.330	1	0.00111111
3674	1372.701	2	0.00222222
3675	1373.073	0	0
3676	1373.444	1	0.00111111
3677	1373.815	1	0.00111111
3678	1374.187	0	0
3679	1374.558	1	0.00111111
3680	1374.929	2	0.00222222
3681	1375.301	3	0.00333333
3682	1375.672	1	0.00111111
3683	1376.043	0	0
3684	1376.415	0	0
3685	1376.786	1	0.00111111
3686	1377.157	4	0.00444444
3687	1377.529	1	0.00111111
3688	1377.900	0	0
3689	1378.271	0	0
3690	1378.643	1	0.00111111
3691	1379.014	2	0.00222222
3692	1379.385	1	0.00111111
3693	1379.756	1	0.00111111
3694	1380.128	0	0
3695	1380.499	2	0.00222222
3696	1380.870	1	0.00111111
3697	1381.242	3	0.00333333
3698	1381.613	3	0.00333333
3699	1381.984	3	0.00333333
3700	1382.356	2	0.00222222
3701	1382.727	1	0.00111111
3702	1383.098	0	0
3703	1383.470	1	0.00111111
3704	1383.841	1	0.00111111
3705	1384.212	1	0.00111111
3706	1384.584	1	0.00111111
3707	1384.955	0	0
3708	1385.326	2	0.00222222
3709	1385.698	0	0
3710	1386.069	0	0
3711	1386.440	1	0.00111111
3712	1386.812	1	0.00111111
3713	1387.183	0	0
3714	1387.554	5	0.00555556
3715	1387.925	0	0
3716	1388.297	1	0.00111111
3717	1388.668	3	0.00333333
3718	1389.039	0	0
3719	1389.411	3	0.00333333
3720	1389.782	0	0
3721	1390.153	1	0.00111111
3722	1390.525	1	0.00111111
3723	1390.896	0	0
3724	1391.267	1	0.00111111
3725	1391.639	1	0.00111111
3726	1392.010	1	0.00111111
3727	1392.381	1	0.00111111
3728	1392.753	2	0.00222222
3729	1393.124	0	0
3730	1393.495	2	0.00222222
3731	1393.867	0	0
3732	1394.238	1	0.00111111
3733	1394.609	1	0.00111111
3734	1394.981	3	0.00333333
3735	1395.352	3	0.00333333
3736	1395.723	1	0.00111111
3737	1396.094	0	0
3738	1396.466	2	0.00222222
3739	1396.837	0	0
3740	1397.208	2	0.00222222
3741	1397.580	1	0.00111111
3742	1397.951	2	0.00222222
3743	1398.322	2	0.00222222
3744	1398.694	1	0.00111111
3745	1399.065	0	0
3746	1399.436	2	0.00222222
3747	1399.808	0	0
3748	1400.179	0	0
3749	1400.550	2	0.00222222
3750	1400.922	0	0
3751	1401.293	2	0.00222222
3752	1401.664	1	0.00111111
3753	1402.036	0	0
3754	1402.407	1	0.00111111
3755	1402.778	4	0.00444444
3756	1403.149	0	0
3757	1403.521	0	0
3758	1403.892	0	0
3759	1404.263	0	0
3760	1404.635	0	0
3761	1405.006	2	0.00222222
3762	1405.377	3	0.00333333
3763	1405.749	1	0.00111111
3764	1406.120	1	0.00111111
3765	1406.491	2	0.00222222
3766	1406.863	1	0.00111111
3767	1407.234	0	0
3768	1407.605	2	0.00222222
3769	1407.977	0	0
3770	1408.348	2	0.00222222
3771	1408.719	0	0
3772	1409.091	0	0
3773	1409.462	0	0
3774	1409.833	1	0.00111111
3775	1410.205	1	0.00111111
3776	1410.576	2	0.00222222
3777	1410.947	1	0.00111111
3778	1411.318	0	0
3779	1411.690	0	0
3780	1412.061	0	0
3781	1412.432	1	0.00111111
3782	1412.804	2	0.00222222
3783	1413.175	0	0
3784	1413.546	0	0
3785	1413.918	0	0
3786	1414.289	1	0.00111111
3787	1414.660	0	0
3788	1415.032	1	0.00111111
3789	1415.403	1	0.00111111
3790	1415.774	2	0.00222222
3791	1416.146	1	0.00111111
3792	1416.517	1	0.00111111
3793	1416.888	0	0
3794	1417.260	1	0.00111111
3795	1417.631	0	0
3796	1418.002	0	0
3797	1418.373	2	0.00222222
3798	1418.745	1	0.00111111
3799	1419.116	1	0.00111111
3800	1419.487	0	0
3801	1419.859	0	0
3802	1420.230	1	0.00111111
3803	1420.601	3	0.00333333
3804	1420.973	2	0.00222222
3805	1421.344	1	0.00111111
3806	1421.715	3	0.00333333
3807	1422.087	0	0
3808	1422.458	0	0
3809	1422.829	0	0
3810	1423.201	1	0.00111111
3811	1423.572	1	0.00111111
3812	1423.943	2	0.00222222
3813	1424.315	1	0.00111111
3814	1424.686	0	0
3815	1425.057	0	0
3816	1425.429	0	0
3817	1425.800	2	0.00222222
3818	1426.171	0	0
3819	1426.542	2	0.00222222
3820	1426.914	0	0
3821	1427.285	2	0.00222222
3822	1427.656	0	0
3823	1428.028	0	0
3824	1428.399	1	0.00111111
3825	1428.770	1	0.00111111
3826	1429.142	1	0.00111111
3827	1429.513	0	0
3828	1429.884	1	0.00111111
3829	1430.256	0	0
3830	1430.627	0	0
3831	1430.998	2	0.00222222
3832	1431.370	3	0.00333333
3833	1431.741	0	0
3834	1432.112	0	0
3835	1432.484	0	0
3836	1432.855	1	0.00111111
3837	1433.226	2	0.00222222
3838	1433.598	0	0
3839	1433.969	1	0.00111111
3840	1434.340	2	0.00222222
3841	1434.711	1	0.00111111
3842	1435.083	0	0
3843	1435.454	1	0.00111111
3844	1435.825	0	0
3845	1436.197	2	0.00222222
3846	1436.568	2	0.00222222
3847	1436.939	0	0
3848	1437.311	2	0.00222222
3849	1437.682	1	0.00111111
3850	1438.053	1	0.00111111
3851	1438.425	1	0.00111111
3852	1438.796	2	0.00222222
3853	1439.167	3	0.00333333
3854	1439.539	0	0
3855	1439.910	4	0.00444444
3856	1440.281	1	0.00111111
3857	1440.653	0	0
3858	1441.024	2	0.00222222
3859	1441.395	3	0.00333333
3860	1441.766	3	0.00333333
3861	1442.138	3	0.00333333
3862	1442.509	6	0.00666667
3863	1442.880	7	0.00777778
3864	1443.252	3	0.00333333
3865	1443.623	5	0.00555556
3866	1443.994	8	0.00888889
3867	1444.366	10	0.0111111
3868	1444.737	8	0.00888889
3869	1445.108	12	0.0133333
3870	1445.480	8	0.00888889
3871	1445.851	8	0.00888889
3872	1446.222	14	0.0155556
3873	1446.594	12	0.0133333
3874	1446.965	11	0.0122222
3875	1447.336	9	0.01
3876	1447.708	11	0.0122222
3877	1448.079	8	0.00888889
3878	1448.450	9	0.01
3879	1448.822	4	0.00444444
3880	1449.193	5	0.00555556
3881	1449.564	4	0.00444444
3882	1449.935	6	0.00666667
3883	1450.307	4	0.00444444
3884	1450.678	2	0.00222222
3885	1451.049	3	0.00333333
3886	1451.421	3	0.00333333
3887	1451.792	3	0.00333333
3888	1452.163	3	0.00333333
3889	1452.535	0	0
3890	1452.906	0	0
3891	1453.277	3	0.00333333
3892	1453.649	1	0.00111111
3893	1454.020	3	0.00333333
3894	1454.391	2	0.00222222
3895	1454.763	1	0.00111111
3896	1455.134	1	0.00111111
3897	1455.505	0	0
3898	1455.877	2	0.00222222
3899	1456.248	2	0.00222222
3900	1456.619	3	0.00333333
3901	1456.991	0	0
3902	1457.362	2	0.00222222
3903	1457.733	1	0.00111111
3904	1458.104	2	0.00222222
3905	1458.476	3	0.00333333
3906	1458.847	0	0
3907	1459.218	4	0.00444444
3908	1459.590	1	0.00111111
3909	1459.961	1	0.00111111
3910	1460.332	0	0
3911	1460.704	2	0.00222222
3912	1461.075	0	0
3913	1461.446	1	0.00111111
3914	1461.818	0	0
3915	1462.189	1	0.00111111
3916	1462.560	0	0
3917	1462.932	0	0
3918	1463.303	0	0
3919	1463.674	1	0.00111111
3920	1464.046	0	0
3921	1464.417	1	0.00111111
3922	1464.788	0	0
3923	1465.159	0	0
3924	1465.531	0	0
3925	1465.902	2	0.00222222
3926	1466.273	1	0.00111111
3927	1466.645	1	0.00111111
3928	1467.016	0	0
3929	1467.387	2	0.00222222
3930	1467.759	3	0.00333333
3931	1468.130	1	0.00111111
3932	1468.501	1	0.00111111
3933	1468.873	1	0.00111111
3934	1469.244	0	0
3935	1469.615	0	0
3936	1469.987	0	0
3937	1470.358	2	0.00222222
3938	1470.729	0	0
3939	1471.101	0	0
3940	1471.472	0	0
3941	1471.843	0	0
3942	1472.215	0	0
3943	1472.586	3	0.00333333
3944	1472.957	1	0.00111111
3945	1473.328	1	0.00111111
3946	1473.700	1	0.00111111
3947	1474.071	0	0
3948	1474.442	1	0.00111111
3949	1474.814	3	0.00333333
3950	1475.185	1	0.00111111
3951	1475.556	1	0.00111111
3952	1475.928	0	0
3953	1476.299	1	0.00111111
3954	1476.670	1	0.00111111
3955	1477.042	1	0.00111111
3956	1477.413	0	0
3957	1477.784	3	0.00333333
3958	1478.156	1	0.00111111
3959	1478.527	1	0.00111111
3960	1478.898	1	0.00111111
3961	1479.270	1	0.00111111
3962	1479.641	0	0
3963	1480.012	1	0.00111111
3964	1480.383	1	0.00111111
3965	1480.755	0	0
3966	1481.126	1	0.00111111
3967	1481.497	0	0
3968	1481.869	0	0
3969	1482.240	0	0
3970	1482.611	1	0.00111111
3971	1482.983	1	0.00111111
3972	1483.354	1	0.00111111
3973	1483.725	0	0
3974	1484.097	0	0
3975	1484.468	2	0.00222222
3976	1484.839	3	0.00333333
3977	1485.211	0	0
3978	1485.582	1	0.00111111
3979	1485.953	0	0
3980	1486.325	0	0
3981	1486.696	1	0.00111111
3982	1487.067	0	0
3983	1487.439	1	0.00111111
3984	1487.810	3	0.00333333
3985	1488.181	0	0
3986	1488.552	0	0
3987	1488.924	0	0
3988	1489.295	1	0.00111111
3989	1489.666	1	0.00111111
3990	1490.038	2	0.00222222
3991	1490.409	2	0.00222222
3992	1490.780	1	0.00111111
3993	1491.152	0	0
3994	1491.523	1	0.00111111
3995	1491.894	1	0.00111111
3996	1492.266	0	0
3997	1492.637	3	0.00333333
3998	1493.008	0	0
3999	1493.380	0	0
4000	1493.751	0	0
4001	1494.122	2	0.00222222
4002	1494.494	1	0.00111111
4003	1494.865	0	0
4004	1495.236	0	0
4005	1495.608	2	0.00222222
4006	1495.979	0	0
4007	1496.350	0	0
4008	1496.721	1	0.00111111
4009	1497.093	2	0.00222222
4010	1497.464	1	0.00111111
4011	1497.835	1	0.00111111
4012	1498.207	0	0
4013	1498.578	0	0
4014	1498.949	0	0
4015	1499.321	3	0.00333333
4016	1499.692	3	0.00333333
4017	1500.063	0	0
4018	1500.435	0	0
4019	1500.806	4	0.00444444
4020	1501.177	1	0.00111111
4021	1501.549	1	0.00111111
4022	1501.920	0	0
4023	1502.291	1	0.00111111
4024	1502.663	0	0
4025	1503.034	1	0.00111111
4026	1503.405	2	0.00222222
4027	1503.776	0	0
4028	1504.148	2	0.00222222
4029	1504.519	2	0.00222222
4030	1504.890	1	0.00111111
4031	1505.262	0	0
4032	1505.633	1	0.00111111
4033	1506.004	1	0.00111111
4034	1506.376	1	0.00111111
4035	1506.747	0	0
4036	1507.118	0	0
4037	1507.490	0	0
4038	1507.861	0	0
4039	1508.232	0	0
4040	1508.604	1	0.00111111
4041	1508.975	0	0
4042	1509.346	2	0.00222222
4043	1509.718	3	0.00333333
4044	1510.089	1	0.00111111
4045	1510.460	1	0.00111111
4046	1510.832	0	0
4047	1511.203	1	0.00111111
4048	1511.574	0	0
4049	1511.945	0	0
4050	1512.317	0	0
4051	1512.688	1	0.00111111
4052	1513.059	0	0
4053	1513.431	0	0
4054	1513.802	3	0.00333333
4055	1514.173	1	0.00111111
4056	1514.545	0	0
4057	1514.916	2	0.00222222
4058	1515.287	0	0
4059	1515.659	2	0.00222222
4060	1516.030	1	0.00111111
4061	1516.401	0	0
4062	1516.773	0	0
4063	1517.144	1	0.00111111
4064	1517.515	1	0.00111111
4065	1517.887	0	0
4066	1518.258	0	0
4067	1518.629	1	0.00111111
4068	1519.001	1	0.00111111
4069	1519.372	0	0
4070	1519.743	1	0.00111111
4071	1520.114	0	0
4072	1520.486	0	0
4073	1520.857	1	0.00111111
4074	1521.228	2	0.00222222
4075	1521.600	1	0.00111111
4076	1521.971	0	0
4077	1522.342	2	0.00222222
4078	1522.714	1	0.00111111
4079	1523.085	0	0
4080	1523.456	1	0.00111111
4081	1523.828	1	0.00111111
4082	1524.199	2	0.00222222
4083	1524.570	1	0.00111111
4084	1524.942	0	0
4085	1525.313	2	0.00222222
4086	1525.684	0	0
4087	1526.056	1	0.00111111
4088	1526.427	0	0
4089	1526.798	1	0.00111111
4090	1527.169	0	0
4091	1527.541	2	0.00222222
4092	1527.912	1	0.00111111
4093	1528.283	3	0.00333333
4094	1528.655	1	0.00111111
4095	1529.026	1	0.00111111
4096	1529.397	2	0.00222222
4097	1529.769	0	0
4098	1530.140	1	0.00111111
4099	1530.511	2	0.00222222
4100	1530.883	1	0.00111111
4101	1531.254	2	0.00222222
4102	1531.625	0	0
4103	1531.997	1	0.00111111
4104	1532.368	0	0
4105	1532.739	1	0.00111111
4106	1533.111	1	0.00111111
4107	1533.482	0	0
4108	1533.853	1	0.00111111
4109	1534.225	1	0.00111111
4110	1534.596	0	0
4111	1534.967	0	0
4112	1535.338	0	0
4113	1535.710	0	0
4114	1536.081	1	0.00111111
4115	1536.452	2	0.00222222
4116	1536.824	0	0
4117	1537.195	1	0.00111111
4118	1537.566	1	0.00111111
4119	1537.938	1	0.00111111
4120	1538.309	0	0
4121	1538.680	0	0
4122	1539.052	0	0
4123	1539.423	1	0.00111111
4124	1539.794	1	0.00111111
4125	1540.166	0	0
4126	1540.537	3	0.00333333
4127	1540.908	0	0
4128	1541.280	0	0
4129	1541.651	1	0.00111111
4130	1542.022	0	0
4131	1542.394	1	0.00111111
4132	1542.765	1	0.00111111
4133	1543.136	0	0
4134	1543.507	0	0
4135	1543.879	2	0.00222222
4136	1544.250	0	0
4137	1544.621	0	0
4138	1544.993	1	0.00111111
4139	1545.364	0	0
4140	1545.735	0	0
4141	1546.107	0	0
4142	1546.478	1	0.00111111
4143	1546.849	0	0
4144	1547.221	1	0.00111111
4145	1547.592	0	0
4146	1547.963	0	0
4147	1548.335	2	0.00222222
4148	1548.706	0	0
4149	1549.077	1	0.00111111
4150	1549.449	1	0.00111111
4151	1549.820	1	0.00111111
4152	1550.191	0	0
4153	1550.562	0	0
4154	1550.934	0	0
4155	1551.305	1	0.00111111
4156	1551.676	1	0.00111111
4157	1552.048	1	0.00111111
4158	1552.419	0	0
4159	1552.790	0	0
4160	1553.162	0	0
4161	1553.533	0	0
4162	1553.904	1	0.00111111
4163	1554.276	1	0.00111111
4164	1554.647	1	0.00111111
4165	1555.018	1	0.00111111
4166	1555.390	1	0.00111111
4167	1555.761	1	0.00111111
4168	1556.132	1	0.00111111
4169	1556.504	3	0.00333333
4170	1556.875	1	0.00111111
4171	1557.246	1	0.00111111
4172	1557.618	2	0.00222222
4173	1557.989	1	0.00111111
4174	1558.360	0	0
4175	1558.731	0	0
4176	1559.103	0	0
4177	1559.474	1	0.00111111
4178	1559.845	1	0.00111111
4179	1560.217	1	0.00111111
4180	1560.588	1	0.00111111
4181	1560.959	0	0
4182	1561.331	0	0
4183	1561.702	1	0.00111111
4184	1562.073	0	0
4185	1562.445	0	0
4186	1562.816	1	0.00111111
4187	1563.187	2	0.00222222
4188	1563.559	1	0.00111111
4189	1563.930	0	0
4190	1564.301	1	0.00111111
4191	1564.673	0	0
4192	1565.044	0	0
4193	1565.415	0	0
4194	1565.786	0	0
4195	1566.158	0	0
4196	1566.529	5	0.00555556
4197	1566.900	0	0
4198	1567.272	0	0
4199	1567.643	0	0
4200	1568.014	0	0
4201	1568.386	0	0
4202	1568.757	2	0.00222222
4203	1569.128	2	0.00222222
4204	1569.500	0	0
4205	1569.871	0	0
4206	1570.242	1	0.00111111
4207	1570.614	0	0
4208	1570.985	1	0.00111111
4209	1571.356	0	0
4210	1571.728	1	0.00111111
4211	1572.099	1	0.00111111
4212	1572.470	1	0.00111111
4213	1572.842	1	0.00111111
4214	1573.213	0	0
4215	1573.584	1	0.00111111
4216	1573.955	1	0.00111111
4217	1574.327	0	0
4218	1574.698	1	0.00111111
4219	1575.069	1	0.00111111
4220	1575.441	1	0.00111111
4221	1575.812	4	0.00444444
4222	1576.183	1	0.00111111
4223	1576.555	4	0.00444444
4224	1576.926	1	0.00111111
4225	1577.297	0	0
4226	1577.669	1	0.00111111
4227	1578.040	0	0
4228	1578.411	1	0.00111111
4229	1578.783	2	0.00222222
4230	1579.154	1	0.00111111
4231	1579.525	1	0.00111111
4232	1579.897	0	0
4233	1580.268	0	0
4234	1580.639	1	0.00111111
4235	1581.011	0	0
4236	1581.382	3	0.00333333
4237	1581.753	0	0
4238	1582.124	2	0.00222222
4239	1582.496	0	0
4240	1582.867	0	0
4241	1583.238	1	0.00111111
4242	1583.610	2	0.00222222
4243	1583.981	0	0
4244	1584.352	0	0
4245	1584.724	1	0.00111111
4246	1585.095	1	0.00111111
4247	1585.466	0	0
4248	1585.838	0	0
4249	1586.209	1	0.00111111
4250	1586.580	1	0.00111111
4251	1586.952	0	0
4252	1587.323	2	0.00222222
4253	1587.694	0	0
4254	1588.066	1	0.00111111
4255	1588.437	1	0.00111111
4256	1588.808	0	0
4257	1589.179	0	0
4258	1589.551	1	0.00111111
4259	1589.922	0	0
4260	1590.293	1	0.00111111
4261	1590.665	2	0.00222222
4262	1591.036	0	0
4263	1591.407	0	0
4264	1591.779	1	0.00111111
4265	1592.150	1	0.00111111
4266	1592.521	1	0.00111111
4267	1592.893	0	0
4268	1593.264	3	0.00333333
4269	1593.635	1	0.00111111
4270	1594.007	1	0.00111111
4271	1594.378	0	0
4272	1594.749	2	0.00222222
4273	1595.121	0	0
4274	1595.492	2	0.00222222
4275	1595.863	0	0
4276	1596.235	0	0
4277	1596.606	0	0
4278	1596.977	1	0.00111111
4279	1597.348	3	0.00333333
4280	1597.720	0	0
4281	1598.091	0	0
4282	1598.462	0	0
4283	1598.834	1	0.00111111
4284	1599.205	0	0
4285	1599.576	0	0
4286	1599.948	0	0
4287	1600.319	1	0.00111111
4288	1600.690	0	0
4289	1601.062	1	0.00111111
4290	1601.433	0	0
4291	1601.804	4	0.00444444
4292	1602.176	1	0.00111111
4293	1602.547	1	0.00111111
