#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2026-04-15, 10:31:16
# Real time (s): 6165.170
# Live time (s): 6000.000
#
# Total counts:  578519
#
# Left marker:  1745 (656.430 keV)
# Right marker: 1779 (669.055 keV)
# Counts:       3052
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 8.481379
#     A1: 0.371317
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
11603	4316.877	0	0
11604	4317.248	0	0
11605	4317.620	0	0
11606	4317.991	0	0
11607	4318.362	0	0
11608	4318.734	0	0
11609	4319.105	0	0
11610	4319.476	0	0
11611	4319.848	0	0
11612	4320.219	0	0
11613	4320.590	0	0
11614	4320.962	0	0
11615	4321.333	0	0
11616	4321.704	0	0
11617	4322.075	0	0
11618	4322.447	0	0
11619	4322.818	1	0.000166667
11620	4323.189	0	0
11621	4323.561	0	0
11622	4323.932	0	0
11623	4324.303	0	0
11624	4324.675	0	0
11625	4325.046	0	0
11626	4325.417	0	0
11627	4325.789	0	0
11628	4326.160	0	0
11629	4326.531	0	0
11630	4326.903	0	0
11631	4327.274	0	0
11632	4327.645	0	0
11633	4328.017	0	0
11634	4328.388	0	0
11635	4328.759	0	0
11636	4329.130	0	0
11637	4329.502	0	0
11638	4329.873	0	0
11639	4330.244	0	0
11640	4330.616	0	0
11641	4330.987	0	0
11642	4331.358	1	0.000166667
11643	4331.730	0	0
11644	4332.101	0	0
11645	4332.472	0	0
11646	4332.844	0	0
11647	4333.215	0	0
11648	4333.586	0	0
11649	4333.958	0	0
11650	4334.329	0	0
11651	4334.700	0	0
11652	4335.072	0	0
11653	4335.443	0	0
11654	4335.814	0	0
11655	4336.186	0	0
11656	4336.557	0	0
11657	4336.928	0	0
11658	4337.299	0	0
11659	4337.671	0	0
11660	4338.042	0	0
11661	4338.413	1	0.000166667
11662	4338.785	1	0.000166667
11663	4339.156	1	0.000166667
11664	4339.527	0	0
11665	4339.899	0	0
11666	4340.270	0	0
11667	4340.641	0	0
11668	4341.013	0	0
11669	4341.384	0	0
11670	4341.755	0	0
11671	4342.127	1	0.000166667
11672	4342.498	0	0
11673	4342.869	0	0
11674	4343.241	0	0
11675	4343.612	0	0
11676	4343.983	0	0
11677	4344.355	0	0
11678	4344.726	0	0
11679	4345.097	0	0
11680	4345.468	0	0
11681	4345.840	0	0
11682	4346.211	0	0
11683	4346.582	0	0
11684	4346.954	0	0
11685	4347.325	0	0
11686	4347.696	0	0
11687	4348.068	0	0
11688	4348.439	0	0
11689	4348.810	0	0
11690	4349.182	0	0
11691	4349.553	0	0
11692	4349.924	0	0
11693	4350.296	0	0
11694	4350.667	0	0
11695	4351.038	0	0
11696	4351.410	0	0
11697	4351.781	1	0.000166667
11698	4352.152	0	0
11699	4352.523	0	0
11700	4352.895	0	0
11701	4353.266	0	0
11702	4353.637	2	0.000333333
11703	4354.009	1	0.000166667
11704	4354.380	0	0
11705	4354.751	0	0
11706	4355.123	1	0.000166667
11707	4355.494	1	0.000166667
11708	4355.865	2	0.000333333
11709	4356.237	0	0
11710	4356.608	1	0.000166667
11711	4356.979	0	0
11712	4357.351	0	0
11713	4357.722	0	0
11714	4358.093	0	0
11715	4358.465	0	0
11716	4358.836	0	0
11717	4359.207	0	0
11718	4359.579	0	0
11719	4359.950	0	0
11720	4360.321	1	0.000166667
11721	4360.692	0	0
11722	4361.064	1	0.000166667
11723	4361.435	1	0.000166667
11724	4361.806	1	0.000166667
11725	4362.178	1	0.000166667
11726	4362.549	1	0.000166667
11727	4362.920	0	0
11728	4363.292	0	0
11729	4363.663	0	0
11730	4364.034	0	0
11731	4364.406	0	0
11732	4364.777	1	0.000166667
11733	4365.148	0	0
11734	4365.520	2	0.000333333
11735	4365.891	0	0
11736	4366.262	0	0
11737	4366.634	0	0
11738	4367.005	0	0
11739	4367.376	0	0
11740	4367.747	0	0
11741	4368.119	0	0
11742	4368.490	1	0.000166667
11743	4368.861	1	0.000166667
11744	4369.233	0	0
11745	4369.604	0	0
11746	4369.975	0	0
11747	4370.347	1	0.000166667
11748	4370.718	0	0
11749	4371.089	0	0
11750	4371.461	0	0
11751	4371.832	0	0
11752	4372.203	0	0
11753	4372.575	0	0
11754	4372.946	0	0
11755	4373.317	0	0
11756	4373.689	0	0
11757	4374.060	1	0.000166667
11758	4374.431	1	0.000166667
11759	4374.803	0	0
11760	4375.174	0	0
11761	4375.545	0	0
11762	4375.916	0	0
11763	4376.288	1	0.000166667
11764	4376.659	0	0
11765	4377.030	0	0
11766	4377.402	0	0
11767	4377.773	0	0
11768	4378.144	0	0
11769	4378.516	0	0
11770	4378.887	0	0
11771	4379.258	0	0
11772	4379.630	0	0
11773	4380.001	0	0
11774	4380.372	2	0.000333333
11775	4380.744	0	0
11776	4381.115	0	0
11777	4381.486	0	0
11778	4381.858	0	0
11779	4382.229	1	0.000166667
11780	4382.600	0	0
11781	4382.972	0	0
11782	4383.343	0	0
11783	4383.714	0	0
11784	4384.085	0	0
11785	4384.457	0	0
11786	4384.828	0	0
11787	4385.199	0	0
11788	4385.571	0	0
11789	4385.942	0	0
11790	4386.313	0	0
11791	4386.685	1	0.000166667
11792	4387.056	0	0
11793	4387.427	0	0
11794	4387.799	0	0
11795	4388.170	0	0
11796	4388.541	0	0
11797	4388.913	0	0
11798	4389.284	1	0.000166667
11799	4389.655	0	0
11800	4390.027	0	0
11801	4390.398	0	0
11802	4390.769	0	0
11803	4391.140	1	0.000166667
11804	4391.512	0	0
11805	4391.883	0	0
11806	4392.254	0	0
11807	4392.626	0	0
11808	4392.997	0	0
11809	4393.368	0	0
11810	4393.740	0	0
11811	4394.111	0	0
11812	4394.482	0	0
11813	4394.854	0	0
11814	4395.225	0	0
11815	4395.596	0	0
11816	4395.968	0	0
11817	4396.339	0	0
11818	4396.710	0	0
11819	4397.082	0	0
11820	4397.453	0	0
11821	4397.824	0	0
11822	4398.196	1	0.000166667
11823	4398.567	1	0.000166667
11824	4398.938	0	0
11825	4399.309	1	0.000166667
11826	4399.681	0	0
11827	4400.052	0	0
11828	4400.423	0	0
11829	4400.795	0	0
11830	4401.166	0	0
11831	4401.537	0	0
11832	4401.909	0	0
11833	4402.280	0	0
11834	4402.651	0	0
11835	4403.023	0	0
11836	4403.394	0	0
11837	4403.765	0	0
11838	4404.137	0	0
11839	4404.508	0	0
11840	4404.879	0	0
11841	4405.251	0	0
11842	4405.622	1	0.000166667
11843	4405.993	0	0
11844	4406.365	0	0
11845	4406.736	0	0
11846	4407.107	0	0
11847	4407.478	0	0
11848	4407.850	0	0
11849	4408.221	0	0
11850	4408.592	0	0
11851	4408.964	0	0
11852	4409.335	0	0
11853	4409.706	0	0
11854	4410.078	0	0
11855	4410.449	0	0
11856	4410.820	0	0
11857	4411.192	0	0
11858	4411.563	0	0
11859	4411.934	0	0
11860	4412.306	0	0
11861	4412.677	0	0
11862	4413.048	1	0.000166667
11863	4413.420	0	0
11864	4413.791	1	0.000166667
11865	4414.162	1	0.000166667
11866	4414.533	0	0
11867	4414.905	1	0.000166667
11868	4415.276	1	0.000166667
11869	4415.647	0	0
11870	4416.019	0	0
11871	4416.390	0	0
11872	4416.761	0	0
11873	4417.133	0	0
11874	4417.504	0	0
11875	4417.875	2	0.000333333
11876	4418.247	0	0
11877	4418.618	0	0
11878	4418.989	0	0
11879	4419.361	1	0.000166667
11880	4419.732	0	0
11881	4420.103	0	0
11882	4420.475	1	0.000166667
11883	4420.846	1	0.000166667
11884	4421.217	1	0.000166667
11885	4421.589	0	0
11886	4421.960	0	0
11887	4422.331	0	0
11888	4422.702	0	0
11889	4423.074	1	0.000166667
11890	4423.445	0	0
11891	4423.816	0	0
11892	4424.188	0	0
11893	4424.559	0	0
11894	4424.930	0	0
11895	4425.302	0	0
11896	4425.673	0	0
11897	4426.044	1	0.000166667
11898	4426.416	0	0
11899	4426.787	0	0
11900	4427.158	0	0
11901	4427.530	1	0.000166667
11902	4427.901	0	0
11903	4428.272	0	0
11904	4428.644	0	0
11905	4429.015	0	0
11906	4429.386	0	0
11907	4429.758	0	0
11908	4430.129	0	0
11909	4430.500	1	0.000166667
11910	4430.871	0	0
11911	4431.243	0	0
11912	4431.614	0	0
11913	4431.985	0	0
11914	4432.357	0	0
11915	4432.728	1	0.000166667
11916	4433.099	0	0
11917	4433.471	0	0
11918	4433.842	1	0.000166667
11919	4434.213	0	0
11920	4434.585	0	0
11921	4434.956	0	0
11922	4435.327	0	0
11923	4435.699	0	0
11924	4436.070	0	0
11925	4436.441	0	0
11926	4436.813	0	0
11927	4437.184	0	0
11928	4437.555	0	0
11929	4437.926	0	0
11930	4438.298	0	0
11931	4438.669	0	0
11932	4439.040	0	0
11933	4439.412	0	0
11934	4439.783	0	0
11935	4440.154	0	0
11936	4440.526	1	0.000166667
11937	4440.897	0	0
11938	4441.268	0	0
11939	4441.640	1	0.000166667
11940	4442.011	0	0
11941	4442.382	0	0
11942	4442.754	0	0
11943	4443.125	0	0
11944	4443.496	1	0.000166667
11945	4443.868	0	0
11946	4444.239	0	0
11947	4444.610	0	0
11948	4444.982	0	0
11949	4445.353	0	0
11950	4445.724	0	0
11951	4446.095	0	0
11952	4446.467	0	0
11953	4446.838	0	0
11954	4447.209	1	0.000166667
11955	4447.581	0	0
11956	4447.952	0	0
11957	4448.323	0	0
11958	4448.695	0	0
11959	4449.066	0	0
11960	4449.437	0	0
11961	4449.809	0	0
11962	4450.180	0	0
11963	4450.551	0	0
11964	4450.923	0	0
11965	4451.294	0	0
11966	4451.665	0	0
11967	4452.037	1	0.000166667
11968	4452.408	0	0
11969	4452.779	0	0
11970	4453.150	1	0.000166667
11971	4453.522	0	0
11972	4453.893	1	0.000166667
11973	4454.264	0	0
11974	4454.636	0	0
11975	4455.007	0	0
11976	4455.378	0	0
11977	4455.750	0	0
11978	4456.121	0	0
11979	4456.492	0	0
11980	4456.864	1	0.000166667
11981	4457.235	1	0.000166667
11982	4457.606	0	0
11983	4457.978	0	0
11984	4458.349	0	0
11985	4458.720	0	0
11986	4459.092	1	0.000166667
11987	4459.463	1	0.000166667
11988	4459.834	0	0
11989	4460.206	0	0
11990	4460.577	0	0
11991	4460.948	1	0.000166667
11992	4461.319	0	0
11993	4461.691	0	0
11994	4462.062	0	0
11995	4462.433	0	0
11996	4462.805	0	0
11997	4463.176	0	0
11998	4463.547	0	0
11999	4463.919	0	0
12000	4464.290	1	0.000166667
12001	4464.661	0	0
12002	4465.033	1	0.000166667
12003	4465.404	0	0
12004	4465.775	1	0.000166667
12005	4466.147	0	0
12006	4466.518	0	0
12007	4466.889	0	0
12008	4467.261	1	0.000166667
12009	4467.632	0	0
12010	4468.003	0	0
12011	4468.375	0	0
12012	4468.746	0	0
12013	4469.117	0	0
12014	4469.488	0	0
12015	4469.860	0	0
12016	4470.231	0	0
12017	4470.602	1	0.000166667
12018	4470.974	0	0
12019	4471.345	0	0
12020	4471.716	0	0
12021	4472.088	0	0
12022	4472.459	0	0
12023	4472.830	0	0
12024	4473.202	1	0.000166667
12025	4473.573	0	0
12026	4473.944	0	0
12027	4474.316	0	0
12028	4474.687	0	0
12029	4475.058	1	0.000166667
12030	4475.430	0	0
12031	4475.801	1	0.000166667
12032	4476.172	0	0
12033	4476.543	0	0
12034	4476.915	0	0
12035	4477.286	0	0
12036	4477.657	1	0.000166667
12037	4478.029	0	0
12038	4478.400	0	0
12039	4478.771	0	0
12040	4479.143	0	0
12041	4479.514	0	0
12042	4479.885	0	0
12043	4480.257	0	0
12044	4480.628	0	0
12045	4480.999	0	0
12046	4481.371	0	0
12047	4481.742	0	0
12048	4482.113	0	0
12049	4482.485	1	0.000166667
12050	4482.856	1	0.000166667
12051	4483.227	0	0
12052	4483.599	0	0
12053	4483.970	0	0
12054	4484.341	0	0
12055	4484.712	0	0
12056	4485.084	1	0.000166667
12057	4485.455	0	0
12058	4485.826	0	0
12059	4486.198	0	0
12060	4486.569	0	0
12061	4486.940	0	0
12062	4487.312	0	0
12063	4487.683	0	0
12064	4488.054	0	0
12065	4488.426	0	0
12066	4488.797	0	0
12067	4489.168	0	0
12068	4489.540	0	0
12069	4489.911	0	0
12070	4490.282	0	0
12071	4490.654	0	0
12072	4491.025	0	0
12073	4491.396	0	0
12074	4491.768	0	0
12075	4492.139	0	0
12076	4492.510	0	0
12077	4492.881	0	0
12078	4493.253	0	0
12079	4493.624	0	0
12080	4493.995	1	0.000166667
12081	4494.367	0	0
12082	4494.738	0	0
12083	4495.109	0	0
12084	4495.481	0	0
12085	4495.852	0	0
12086	4496.223	0	0
12087	4496.595	0	0
12088	4496.966	0	0
12089	4497.337	0	0
12090	4497.709	0	0
12091	4498.080	0	0
12092	4498.451	2	0.000333333
12093	4498.823	0	0
12094	4499.194	0	0
12095	4499.565	0	0
12096	4499.936	0	0
12097	4500.308	0	0
12098	4500.679	0	0
12099	4501.050	0	0
12100	4501.422	1	0.000166667
12101	4501.793	0	0
12102	4502.164	1	0.000166667
12103	4502.536	0	0
12104	4502.907	0	0
12105	4503.278	0	0
12106	4503.650	0	0
12107	4504.021	0	0
12108	4504.392	0	0
12109	4504.764	1	0.000166667
12110	4505.135	0	0
12111	4505.506	0	0
12112	4505.878	0	0
12113	4506.249	0	0
12114	4506.620	1	0.000166667
12115	4506.992	0	0
12116	4507.363	0	0
12117	4507.734	0	0
12118	4508.105	0	0
12119	4508.477	0	0
12120	4508.848	0	0
12121	4509.219	0	0
12122	4509.591	1	0.000166667
12123	4509.962	0	0
12124	4510.333	0	0
12125	4510.705	1	0.000166667
12126	4511.076	2	0.000333333
12127	4511.447	0	0
12128	4511.819	0	0
12129	4512.190	0	0
12130	4512.561	0	0
12131	4512.933	0	0
12132	4513.304	0	0
12133	4513.675	1	0.000166667
12134	4514.047	0	0
12135	4514.418	0	0
12136	4514.789	1	0.000166667
12137	4515.161	1	0.000166667
12138	4515.532	0	0
12139	4515.903	0	0
12140	4516.274	0	0
12141	4516.646	0	0
12142	4517.017	0	0
12143	4517.388	0	0
12144	4517.760	2	0.000333333
12145	4518.131	0	0
12146	4518.502	0	0
12147	4518.874	0	0
12148	4519.245	0	0
12149	4519.616	0	0
12150	4519.988	0	0
12151	4520.359	0	0
12152	4520.730	1	0.000166667
12153	4521.102	0	0
12154	4521.473	0	0
12155	4521.844	0	0
12156	4522.216	0	0
12157	4522.587	0	0
12158	4522.958	0	0
12159	4523.329	0	0
12160	4523.701	1	0.000166667
12161	4524.072	0	0
12162	4524.443	0	0
12163	4524.815	0	0
12164	4525.186	0	0
12165	4525.557	0	0
12166	4525.929	0	0
12167	4526.300	0	0
12168	4526.671	0	0
12169	4527.043	0	0
12170	4527.414	1	0.000166667
12171	4527.785	0	0
12172	4528.157	1	0.000166667
12173	4528.528	0	0
12174	4528.899	0	0
12175	4529.271	0	0
12176	4529.642	0	0
12177	4530.013	0	0
12178	4530.385	1	0.000166667
12179	4530.756	0	0
12180	4531.127	0	0
12181	4531.498	0	0
12182	4531.870	1	0.000166667
12183	4532.241	0	0
12184	4532.612	0	0
12185	4532.984	0	0
12186	4533.355	0	0
12187	4533.726	1	0.000166667
12188	4534.098	1	0.000166667
12189	4534.469	0	0
12190	4534.840	0	0
12191	4535.212	0	0
12192	4535.583	0	0
12193	4535.954	0	0
12194	4536.326	0	0
12195	4536.697	0	0
12196	4537.068	0	0
12197	4537.440	1	0.000166667
12198	4537.811	0	0
12199	4538.182	0	0
12200	4538.553	0	0
12201	4538.925	1	0.000166667
12202	4539.296	0	0
12203	4539.667	1	0.000166667
12204	4540.039	1	0.000166667
12205	4540.410	1	0.000166667
12206	4540.781	0	0
12207	4541.153	0	0
12208	4541.524	1	0.000166667
12209	4541.895	0	0
12210	4542.267	0	0
12211	4542.638	0	0
12212	4543.009	0	0
12213	4543.381	0	0
12214	4543.752	0	0
12215	4544.123	0	0
12216	4544.495	0	0
12217	4544.866	0	0
12218	4545.237	0	0
12219	4545.609	0	0
12220	4545.980	0	0
12221	4546.351	1	0.000166667
12222	4546.722	1	0.000166667
12223	4547.094	0	0
12224	4547.465	0	0
12225	4547.836	2	0.000333333
12226	4548.208	0	0
12227	4548.579	0	0
12228	4548.950	0	0
12229	4549.322	0	0
12230	4549.693	0	0
12231	4550.064	0	0
12232	4550.436	0	0
12233	4550.807	1	0.000166667
12234	4551.178	0	0
12235	4551.550	0	0
12236	4551.921	1	0.000166667
12237	4552.292	1	0.000166667
12238	4552.664	0	0
12239	4553.035	1	0.000166667
12240	4553.406	0	0
12241	4553.778	0	0
12242	4554.149	0	0
12243	4554.520	0	0
12244	4554.891	1	0.000166667
12245	4555.263	0	0
12246	4555.634	0	0
12247	4556.005	0	0
12248	4556.377	0	0
12249	4556.748	0	0
12250	4557.119	0	0
12251	4557.491	0	0
12252	4557.862	0	0
12253	4558.233	0	0
12254	4558.605	0	0
12255	4558.976	0	0
12256	4559.347	0	0
12257	4559.719	0	0
12258	4560.090	0	0
12259	4560.461	0	0
12260	4560.833	1	0.000166667
12261	4561.204	0	0
12262	4561.575	0	0
12263	4561.946	0	0
12264	4562.318	0	0
12265	4562.689	0	0
12266	4563.060	0	0
12267	4563.432	1	0.000166667
12268	4563.803	0	0
12269	4564.174	1	0.000166667
12270	4564.546	2	0.000333333
12271	4564.917	1	0.000166667
12272	4565.288	0	0
12273	4565.660	0	0
12274	4566.031	0	0
12275	4566.402	0	0
12276	4566.774	0	0
12277	4567.145	0	0
12278	4567.516	0	0
12279	4567.888	0	0
12280	4568.259	0	0
12281	4568.630	0	0
12282	4569.002	1	0.000166667
12283	4569.373	1	0.000166667
12284	4569.744	0	0
12285	4570.115	1	0.000166667
12286	4570.487	1	0.000166667
12287	4570.858	0	0
12288	4571.229	0	0
12289	4571.601	0	0
12290	4571.972	0	0
12291	4572.343	0	0
12292	4572.715	0	0
12293	4573.086	0	0
12294	4573.457	0	0
12295	4573.829	0	0
12296	4574.200	1	0.000166667
12297	4574.571	0	0
12298	4574.943	0	0
12299	4575.314	0	0
12300	4575.685	0	0
12301	4576.057	0	0
12302	4576.428	0	0
12303	4576.799	0	0
12304	4577.171	0	0
12305	4577.542	0	0
12306	4577.913	0	0
12307	4578.284	0	0
12308	4578.656	0	0
12309	4579.027	0	0
12310	4579.398	0	0
12311	4579.770	0	0
12312	4580.141	0	0
12313	4580.512	1	0.000166667
12314	4580.884	0	0
12315	4581.255	0	0
12316	4581.626	0	0
12317	4581.998	0	0
12318	4582.369	1	0.000166667
12319	4582.740	0	0
12320	4583.112	1	0.000166667
12321	4583.483	0	0
12322	4583.854	0	0
12323	4584.226	0	0
12324	4584.597	0	0
12325	4584.968	0	0
12326	4585.339	0	0
12327	4585.711	0	0
12328	4586.082	0	0
12329	4586.453	0	0
12330	4586.825	0	0
12331	4587.196	0	0
12332	4587.567	0	0
12333	4587.939	0	0
12334	4588.310	0	0
12335	4588.681	1	0.000166667
12336	4589.053	0	0
12337	4589.424	1	0.000166667
12338	4589.795	0	0
12339	4590.167	1	0.000166667
12340	4590.538	0	0
12341	4590.909	1	0.000166667
12342	4591.281	0	0
12343	4591.652	0	0
12344	4592.023	0	0
12345	4592.395	1	0.000166667
12346	4592.766	0	0
12347	4593.137	0	0
12348	4593.508	0	0
12349	4593.880	0	0
12350	4594.251	0	0
12351	4594.622	0	0
12352	4594.994	0	0
12353	4595.365	0	0
12354	4595.736	1	0.000166667
12355	4596.108	0	0
12356	4596.479	0	0
12357	4596.850	0	0
12358	4597.222	0	0
12359	4597.593	1	0.000166667
12360	4597.964	0	0
12361	4598.336	0	0
12362	4598.707	1	0.000166667
12363	4599.078	0	0
12364	4599.450	0	0
12365	4599.821	0	0
12366	4600.192	0	0
12367	4600.563	0	0
12368	4600.935	0	0
12369	4601.306	0	0
12370	4601.677	1	0.000166667
12371	4602.049	0	0
12372	4602.420	0	0
12373	4602.791	0	0
12374	4603.163	0	0
12375	4603.534	0	0
12376	4603.905	0	0
12377	4604.277	0	0
12378	4604.648	0	0
12379	4605.019	0	0
12380	4605.391	0	0
12381	4605.762	0	0
12382	4606.133	0	0
12383	4606.505	0	0
12384	4606.876	1	0.000166667
12385	4607.247	1	0.000166667
12386	4607.619	0	0
12387	4607.990	0	0
12388	4608.361	1	0.000166667
12389	4608.732	1	0.000166667
12390	4609.104	0	0
12391	4609.475	0	0
12392	4609.846	0	0
12393	4610.218	2	0.000333333
12394	4610.589	0	0
12395	4610.960	0	0
12396	4611.332	0	0
12397	4611.703	0	0
12398	4612.074	0	0
12399	4612.446	0	0
12400	4612.817	0	0
12401	4613.188	0	0
12402	4613.560	1	0.000166667
12403	4613.931	0	0
12404	4614.302	0	0
12405	4614.674	0	0
12406	4615.045	0	0
12407	4615.416	1	0.000166667
12408	4615.788	0	0
12409	4616.159	0	0
12410	4616.530	0	0
12411	4616.901	0	0
12412	4617.273	0	0
12413	4617.644	0	0
12414	4618.015	0	0
12415	4618.387	0	0
12416	4618.758	0	0
12417	4619.129	0	0
12418	4619.501	0	0
12419	4619.872	0	0
12420	4620.243	0	0
12421	4620.615	1	0.000166667
12422	4620.986	0	0
12423	4621.357	0	0
12424	4621.729	1	0.000166667
12425	4622.100	1	0.000166667
12426	4622.471	0	0
12427	4622.843	0	0
12428	4623.214	1	0.000166667
12429	4623.585	0	0
12430	4623.956	0	0
12431	4624.328	0	0
12432	4624.699	1	0.000166667
12433	4625.070	0	0
12434	4625.442	1	0.000166667
12435	4625.813	1	0.000166667
12436	4626.184	1	0.000166667
12437	4626.556	1	0.000166667
12438	4626.927	0	0
12439	4627.298	1	0.000166667
12440	4627.670	0	0
12441	4628.041	1	0.000166667
12442	4628.412	0	0
12443	4628.784	0	0
12444	4629.155	0	0
12445	4629.526	0	0
12446	4629.898	0	0
12447	4630.269	0	0
12448	4630.640	0	0
12449	4631.012	0	0
12450	4631.383	0	0
12451	4631.754	0	0
12452	4632.125	0	0
12453	4632.497	0	0
12454	4632.868	0	0
12455	4633.239	0	0
12456	4633.611	1	0.000166667
12457	4633.982	0	0
12458	4634.353	0	0
12459	4634.725	0	0
12460	4635.096	0	0
12461	4635.467	0	0
12462	4635.839	0	0
12463	4636.210	0	0
12464	4636.581	0	0
12465	4636.953	1	0.000166667
12466	4637.324	0	0
12467	4637.695	0	0
12468	4638.067	1	0.000166667
12469	4638.438	0	0
12470	4638.809	1	0.000166667
12471	4639.181	0	0
12472	4639.552	0	0
12473	4639.923	0	0
12474	4640.294	0	0
12475	4640.666	0	0
12476	4641.037	0	0
12477	4641.408	1	0.000166667
12478	4641.780	0	0
12479	4642.151	0	0
12480	4642.522	0	0
12481	4642.894	0	0
12482	4643.265	0	0
12483	4643.636	1	0.000166667
12484	4644.008	0	0
12485	4644.379	0	0
12486	4644.750	0	0
12487	4645.122	1	0.000166667
12488	4645.493	0	0
12489	4645.864	1	0.000166667
12490	4646.236	0	0
12491	4646.607	1	0.000166667
12492	4646.978	0	0
12493	4647.349	0	0
12494	4647.721	0	0
12495	4648.092	0	0
12496	4648.463	0	0
12497	4648.835	0	0
12498	4649.206	0	0
12499	4649.577	0	0
12500	4649.949	0	0
12501	4650.320	0	0
12502	4650.691	0	0
12503	4651.063	0	0
12504	4651.434	1	0.000166667
12505	4651.805	0	0
12506	4652.177	0	0
12507	4652.548	1	0.000166667
12508	4652.919	0	0
12509	4653.291	0	0
12510	4653.662	1	0.000166667
12511	4654.033	1	0.000166667
12512	4654.405	0	0
12513	4654.776	1	0.000166667
12514	4655.147	0	0
12515	4655.518	0	0
12516	4655.890	0	0
12517	4656.261	0	0
12518	4656.632	0	0
12519	4657.004	2	0.000333333
12520	4657.375	1	0.000166667
12521	4657.746	0	0
12522	4658.118	0	0
12523	4658.489	0	0
12524	4658.860	0	0
12525	4659.232	0	0
12526	4659.603	0	0
12527	4659.974	0	0
12528	4660.346	0	0
12529	4660.717	1	0.000166667
12530	4661.088	0	0
12531	4661.460	1	0.000166667
12532	4661.831	1	0.000166667
12533	4662.202	1	0.000166667
12534	4662.574	2	0.000333333
12535	4662.945	0	0
12536	4663.316	0	0
12537	4663.687	0	0
12538	4664.059	0	0
12539	4664.430	0	0
12540	4664.801	0	0
12541	4665.173	0	0
12542	4665.544	0	0
12543	4665.915	0	0
12544	4666.287	0	0
12545	4666.658	0	0
12546	4667.029	1	0.000166667
12547	4667.401	0	0
12548	4667.772	1	0.000166667
12549	4668.143	0	0
12550	4668.515	0	0
12551	4668.886	0	0
12552	4669.257	0	0
12553	4669.629	0	0
12554	4670.000	0	0
12555	4670.371	0	0
12556	4670.742	0	0
12557	4671.114	0	0
12558	4671.485	0	0
12559	4671.856	0	0
12560	4672.228	0	0
12561	4672.599	0	0
12562	4672.970	0	0
12563	4673.342	0	0
12564	4673.713	1	0.000166667
12565	4674.084	0	0
12566	4674.456	0	0
12567	4674.827	0	0
12568	4675.198	0	0
12569	4675.570	0	0
12570	4675.941	0	0
12571	4676.312	0	0
12572	4676.684	0	0
12573	4677.055	0	0
12574	4677.426	0	0
12575	4677.798	0	0
12576	4678.169	0	0
12577	4678.540	0	0
12578	4678.911	0	0
12579	4679.283	0	0
12580	4679.654	0	0
12581	4680.025	1	0.000166667
12582	4680.397	0	0
12583	4680.768	0	0
12584	4681.139	0	0
12585	4681.511	0	0
12586	4681.882	0	0
12587	4682.253	0	0
12588	4682.625	0	0
12589	4682.996	0	0
12590	4683.367	0	0
12591	4683.739	0	0
12592	4684.110	0	0
12593	4684.481	0	0
12594	4684.853	0	0
12595	4685.224	1	0.000166667
12596	4685.595	0	0
12597	4685.966	0	0
12598	4686.338	0	0
12599	4686.709	0	0
12600	4687.080	0	0
12601	4687.452	0	0
12602	4687.823	1	0.000166667
12603	4688.194	0	0
12604	4688.566	0	0
12605	4688.937	1	0.000166667
12606	4689.308	0	0
12607	4689.680	0	0
12608	4690.051	0	0
12609	4690.422	0	0
12610	4690.794	0	0
12611	4691.165	0	0
12612	4691.536	1	0.000166667
12613	4691.908	0	0
12614	4692.279	0	0
12615	4692.650	0	0
12616	4693.022	0	0
12617	4693.393	0	0
12618	4693.764	0	0
12619	4694.135	0	0
12620	4694.507	0	0
12621	4694.878	0	0
12622	4695.249	1	0.000166667
12623	4695.621	0	0
12624	4695.992	1	0.000166667
12625	4696.363	0	0
12626	4696.735	0	0
12627	4697.106	0	0
12628	4697.477	0	0
12629	4697.849	0	0
12630	4698.220	1	0.000166667
12631	4698.591	0	0
12632	4698.963	0	0
12633	4699.334	0	0
12634	4699.705	0	0
12635	4700.077	0	0
12636	4700.448	0	0
12637	4700.819	0	0
12638	4701.191	0	0
12639	4701.562	0	0
12640	4701.933	0	0
12641	4702.304	1	0.000166667
12642	4702.676	0	0
12643	4703.047	1	0.000166667
12644	4703.418	0	0
12645	4703.790	0	0
12646	4704.161	0	0
12647	4704.532	0	0
12648	4704.904	0	0
12649	4705.275	0	0
12650	4705.646	0	0
12651	4706.018	0	0
12652	4706.389	0	0
12653	4706.760	0	0
12654	4707.132	0	0
12655	4707.503	0	0
12656	4707.874	0	0
12657	4708.246	0	0
12658	4708.617	0	0
12659	4708.988	0	0
12660	4709.359	0	0
12661	4709.731	0	0
12662	4710.102	1	0.000166667
12663	4710.473	2	0.000333333
12664	4710.845	0	0
12665	4711.216	0	0
12666	4711.587	1	0.000166667
12667	4711.959	0	0
12668	4712.330	0	0
12669	4712.701	0	0
12670	4713.073	0	0
12671	4713.444	0	0
12672	4713.815	0	0
12673	4714.187	0	0
12674	4714.558	0	0
12675	4714.929	0	0
12676	4715.301	0	0
12677	4715.672	0	0
12678	4716.043	0	0
12679	4716.415	1	0.000166667
12680	4716.786	1	0.000166667
12681	4717.157	0	0
